197	super::clamped_lerp(-1.0, 1.0, 5.0).to_bits()	0x3ff0000000000000
198	super::clamped_lerp(0.0, 1.0, 5.0).to_bits()	0x3ff0000000000000
199	super::clamped_lerp(0.25, 1.0, 5.0).to_bits()	0x4000000000000000
200	super::clamped_lerp(0.5, 1.0, 5.0).to_bits()	0x4008000000000000
201	super::clamped_lerp(0.75, 1.0, 5.0).to_bits()	0x4010000000000000
202	super::clamped_lerp(1.0, 1.0, 5.0).to_bits()	0x4014000000000000
203	super::clamped_lerp(2.0, 1.0, 5.0).to_bits()	0x4014000000000000
204	super::clamped_lerp(f64::NAN, 1.0, 5.0).to_bits()	0x7ff8000000000000
205	super::clamped_lerp_f32(-1.0f32, 1.0, 5.0).to_bits()	0x3f800000
206	super::clamped_lerp_f32(0.0f32, 1.0, 5.0).to_bits()	0x3f800000
207	super::clamped_lerp_f32(0.25f32, 1.0, 5.0).to_bits()	0x40000000
208	super::clamped_lerp_f32(0.5f32, 1.0, 5.0).to_bits()	0x40400000
209	super::clamped_lerp_f32(1.0f32, 1.0, 5.0).to_bits()	0x40a00000
210	super::clamped_lerp_f32(2.0f32, 1.0, 5.0).to_bits()	0x40a00000
211	super::clamped_lerp_f32(f32::NAN, 1.0, 5.0).to_bits()	0x7fc00000
212	super::lerp(-1.0, 1.0, 5.0).to_bits()	0xc008000000000000
213	super::lerp(0.0, 1.0, 5.0).to_bits()	0x3ff0000000000000
214	super::lerp(0.5, 1.0, 5.0).to_bits()	0x4008000000000000
215	super::lerp(1.0, 1.0, 5.0).to_bits()	0x4014000000000000
216	super::lerp(2.0, 1.0, 5.0).to_bits()	0x4022000000000000
217	super::lerp(f64::NAN, 1.0, 5.0).to_bits()	0x7ff8000000000000
218	super::lerp_f32(-1.0f32, 1.0, 5.0).to_bits()	0xc0400000
219	super::lerp_f32(0.0f32, 1.0, 5.0).to_bits()	0x3f800000
220	super::lerp_f32(0.5f32, 1.0, 5.0).to_bits()	0x40400000
221	super::lerp_f32(1.0f32, 1.0, 5.0).to_bits()	0x40a00000
222	super::lerp_f32(f32::NAN, 1.0, 5.0).to_bits()	0x7fc00000
223	super::lerp_int(0.5, 10, 20)	15i32
224	super::lerp_int(-0.5, 10, 20)	5i32
225	super::lerp_int(0.0, 10, 20)	10i32
226	super::lerp_int(1.0, 10, 20)	20i32
227	super::lerp_discrete(0.5, 10, 20)	15i32
228	super::lerp_discrete(0.0, 10, 20)	10i32
229	super::lerp_discrete(0.5, 10, 11)	11i32
230	super::lerp2(0.5, 0.5, 0.0, 10.0, 20.0, 30.0).to_bits()	0x402e000000000000
231	super::lerp3(0.5, 0.5, 0.5, 0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0).to_bits()	0x400c000000000000
232	super::wrap_degrees(180i32)	-180i32
233	super::wrap_degrees(-180i32)	-180i32
234	super::wrap_degrees(181i32)	-179i32
235	super::wrap_degrees(-181i32)	179i32
236	super::wrap_degrees(360i32)	0i32
237	super::wrap_degrees(-360i32)	0i32
238	super::wrap_degrees(540i32)	-180i32
239	super::wrap_degrees(-540i32)	-180i32
240	super::wrap_degrees(720i32)	0i32
241	super::wrap_degrees(0i32)	0i32
242	super::wrap_degrees(359i32)	-1i32
243	super::wrap_degrees(-359i32)	1i32
244	super::wrap_degrees(179i32)	179i32
245	super::wrap_degrees(-179i32)	-179i32
246	super::wrap_degrees(2147483647i32)	127i32
247	super::wrap_degrees(-2147483648i32)	-128i32
248	super::wrap_degrees(1000000i32)	-80i32
249	super::wrap_degrees(-1000000i32)	80i32
250	super::wrap_degrees_f32(180.0f32).to_bits()	0xc3340000
251	super::wrap_degrees_f32(-180.0f32).to_bits()	0xc3340000
252	super::wrap_degrees_f32(181.0f32).to_bits()	0xc3330000
253	super::wrap_degrees_f32(-181.0f32).to_bits()	0x43330000
254	super::wrap_degrees_f32(360.0f32).to_bits()	0x00000000
255	super::wrap_degrees_f32(-360.0f32).to_bits()	0x80000000
256	super::wrap_degrees_f32(540.0f32).to_bits()	0xc3340000
257	super::wrap_degrees_f32(-540.0f32).to_bits()	0xc3340000
258	super::wrap_degrees_f32(720.0f32).to_bits()	0x00000000
259	super::wrap_degrees_f32(0.0f32).to_bits()	0x00000000
260	super::wrap_degrees_f32(359.9f32).to_bits()	0xbdccd000
261	super::wrap_degrees_f32(-359.9f32).to_bits()	0x3dccd000
262	super::wrap_degrees_f32(179.999f32).to_bits()	0x4333ffbe
263	super::wrap_degrees_f32(f32::NAN).to_bits()	0x7fc00000
264	super::wrap_degrees_f32(3.4028235E38f32).to_bits()	0x00000000
265	super::wrap_degrees_f32(-3.4028235E38f32).to_bits()	0x80000000
266	super::wrap_degrees_f32(1.4E-45f32).to_bits()	0x00000001
267	super::wrap_degrees_f32(-1.4E-45f32).to_bits()	0x80000001
268	super::wrap_degrees_f32(-0.0f32).to_bits()	0x80000000
269	super::wrap_degrees_f32(1.0E-4f32).to_bits()	0x38d1b717
270	super::wrap_degrees_f32(270.0f32).to_bits()	0xc2b40000
271	super::wrap_degrees_f32(-270.0f32).to_bits()	0x42b40000
272	super::wrap_degrees_f32(90.0f32).to_bits()	0x42b40000
273	super::wrap_degrees_f32(-90.0f32).to_bits()	0xc2b40000
274	super::wrap_degrees_i64(180i64).to_bits()	0xc3340000
275	super::wrap_degrees_i64(-180i64).to_bits()	0xc3340000
276	super::wrap_degrees_i64(181i64).to_bits()	0xc3330000
277	super::wrap_degrees_i64(-181i64).to_bits()	0x43330000
278	super::wrap_degrees_i64(360i64).to_bits()	0x00000000
279	super::wrap_degrees_i64(-360i64).to_bits()	0x00000000
280	super::wrap_degrees_i64(540i64).to_bits()	0xc3340000
281	super::wrap_degrees_i64(-540i64).to_bits()	0xc3340000
282	super::wrap_degrees_i64(9223372036854775807i64).to_bits()	0x40e00000
283	super::wrap_degrees_i64(-9223372036854775808i64).to_bits()	0xc1000000
284	super::wrap_degrees_i64(0i64).to_bits()	0x00000000
285	super::wrap_degrees_i64(359i64).to_bits()	0xbf800000
286	super::wrap_degrees_i64(1i64).to_bits()	0x3f800000
287	super::wrap_degrees_f64(180.0).to_bits()	0xc066800000000000
288	super::wrap_degrees_f64(-180.0).to_bits()	0xc066800000000000
289	super::wrap_degrees_f64(181.0).to_bits()	0xc066600000000000
290	super::wrap_degrees_f64(-181.0).to_bits()	0x4066600000000000
291	super::wrap_degrees_f64(360.0).to_bits()	0x0000000000000000
292	super::wrap_degrees_f64(-360.0).to_bits()	0x8000000000000000
293	super::wrap_degrees_f64(540.0).to_bits()	0xc066800000000000
294	super::wrap_degrees_f64(-540.0).to_bits()	0xc066800000000000
295	super::wrap_degrees_f64(179.999).to_bits()	0x40667ff7ced91687
296	super::wrap_degrees_f64(1.0E18).to_bits()	0xc054000000000000
297	super::wrap_degrees_f64(-1.0E18).to_bits()	0x4054000000000000
298	super::wrap_degrees_f64(f64::NAN).to_bits()	0x7ff8000000000000
299	super::wrap_degrees_f64(f64::INFINITY).to_bits()	0x7ff8000000000000
300	super::wrap_degrees_f64(0.0).to_bits()	0x0000000000000000
301	super::wrap_degrees_f64(-0.0).to_bits()	0x8000000000000000
302	super::wrap_degrees_f64(90.0).to_bits()	0x4056800000000000
303	super::wrap_degrees_f64(270.0).to_bits()	0xc056800000000000
304	super::wrap_degrees90(45.0f32).to_bits()	0xc2340000
305	super::wrap_degrees90(-45.0f32).to_bits()	0xc2340000
306	super::wrap_degrees90(90.0f32).to_bits()	0x00000000
307	super::wrap_degrees90(-90.0f32).to_bits()	0x80000000
308	super::wrap_degrees90(44.0f32).to_bits()	0x42300000
309	super::wrap_degrees90(-44.0f32).to_bits()	0xc2300000
310	super::wrap_degrees90(46.0f32).to_bits()	0xc2300000
311	super::wrap_degrees90(-46.0f32).to_bits()	0x42300000
312	super::wrap_degrees90(135.0f32).to_bits()	0xc2340000
313	super::wrap_degrees90(-135.0f32).to_bits()	0xc2340000
314	super::wrap_degrees90(180.0f32).to_bits()	0x00000000
315	super::wrap_degrees90(-180.0f32).to_bits()	0x80000000
316	super::wrap_degrees90(0.0f32).to_bits()	0x00000000
317	super::wrap_degrees90(f32::NAN).to_bits()	0x7fc00000
318	super::wrap_degrees90(89.0f32).to_bits()	0xbf800000
319	super::wrap_degrees90(179.0f32).to_bits()	0xbf800000
320	super::degrees_difference(10.0, 350.0).to_bits()	0xc1a00000
321	super::degrees_difference(350.0, 10.0).to_bits()	0x41a00000
322	super::degrees_difference(0.0, 180.0).to_bits()	0xc3340000
323	super::degrees_difference_abs(10.0, 350.0).to_bits()	0x41a00000
324	super::rotate_if_necessary(10.0, 350.0, 30.0).to_bits()	0x43b90000
325	super::rotate_if_necessary(0.0, 20.0, 90.0).to_bits()	0x00000000
326	super::approach(0.0, 10.0, 3.0).to_bits()	0x40400000
327	super::approach(10.0, 0.0, 3.0).to_bits()	0x40e00000
328	super::approach(5.0, 5.0, 3.0).to_bits()	0x40a00000
329	super::approach(0.0, 10.0, -3.0).to_bits()	0x40400000
330	super::approach_degrees(10.0, 350.0, 45.0).to_bits()	0xc1200000
331	super::get_int(Some("42"), -1)	42i32
332	super::get_int(Some("-42"), -1)	-42i32
333	super::get_int(Some("+42"), -1)	42i32
334	super::get_int(Some(""), -1)	-1i32
335	super::get_int(Some(" "), -1)	-1i32
336	super::get_int(Some(" 42"), -1)	-1i32
337	super::get_int(Some("42 "), -1)	-1i32
338	super::get_int(Some("42abc"), -1)	-1i32
339	super::get_int(Some("abc"), -1)	-1i32
340	super::get_int(Some("2147483647"), -1)	2147483647i32
341	super::get_int(Some("2147483648"), -1)	-1i32
342	super::get_int(Some("-2147483648"), -1)	-2147483648i32
343	super::get_int(Some("-2147483649"), -1)	-1i32
344	super::get_int(Some("9223372036854775808"), -1)	-1i32
345	super::get_int(Some("9223372036854775807"), -1)	-1i32
346	super::get_int(Some("18446744073709551616"), -1)	-1i32
347	super::get_int(Some("0x10"), -1)	-1i32
348	super::get_int(Some("1e3"), -1)	-1i32
349	super::get_int(None, -1)	-1i32
350	super::smallest_square_side(0)	0i32
351	super::smallest_square_side(1)	1i32
352	super::smallest_square_side(2)	2i32
353	super::smallest_square_side(3)	2i32
354	super::smallest_square_side(4)	2i32
355	super::smallest_square_side(5)	3i32
356	super::smallest_square_side(8)	3i32
357	super::smallest_square_side(9)	3i32
358	super::smallest_square_side(10)	4i32
359	super::smallest_square_side(15)	4i32
360	super::smallest_square_side(16)	4i32
361	super::smallest_square_side(17)	5i32
362	super::smallest_square_side(1023)	32i32
363	super::smallest_square_side(1024)	32i32
364	super::smallest_square_side(1025)	33i32
365	super::smallest_square_side(2147483647)	46341i32
366	super::smallest_encompassing_power_of_two(0)	0i32
367	super::smallest_encompassing_power_of_two(1)	1i32
368	super::smallest_encompassing_power_of_two(2)	2i32
369	super::smallest_encompassing_power_of_two(3)	4i32
370	super::smallest_encompassing_power_of_two(4)	4i32
371	super::smallest_encompassing_power_of_two(5)	8i32
372	super::smallest_encompassing_power_of_two(8)	8i32
373	super::smallest_encompassing_power_of_two(9)	16i32
374	super::smallest_encompassing_power_of_two(16)	16i32
375	super::smallest_encompassing_power_of_two(31)	32i32
376	super::smallest_encompassing_power_of_two(32)	32i32
377	super::smallest_encompassing_power_of_two(1023)	1024i32
378	super::smallest_encompassing_power_of_two(1024)	1024i32
379	super::smallest_encompassing_power_of_two(2147483647)	-2147483648i32
380	super::smallest_encompassing_power_of_two(-2147483648)	-2147483648i32
381	super::smallest_encompassing_power_of_two(-1)	0i32
382	super::smallest_encompassing_power_of_two(-2)	0i32
383	super::is_power_of_two(0i32)	false
384	super::is_power_of_two(1i32)	true
385	super::is_power_of_two(2i32)	true
386	super::is_power_of_two(3i32)	false
387	super::is_power_of_two(4i32)	true
388	super::is_power_of_two(7i32)	false
389	super::is_power_of_two(8i32)	true
390	super::is_power_of_two(9i32)	false
391	super::is_power_of_two(1024i32)	true
392	super::is_power_of_two(-2147483648i32)	true
393	super::is_power_of_two(-1i32)	false
394	super::is_power_of_two(-2i32)	false
395	super::is_power_of_two_i64(0i64)	false
396	super::is_power_of_two_i64(1i64)	true
397	super::is_power_of_two_i64(2i64)	true
398	super::is_power_of_two_i64(3i64)	false
399	super::is_power_of_two_i64(4i64)	true
400	super::is_power_of_two_i64(7i64)	false
401	super::is_power_of_two_i64(8i64)	true
402	super::is_power_of_two_i64(9i64)	false
403	super::is_power_of_two_i64(1024i64)	true
404	super::is_power_of_two_i64(-9223372036854775808i64)	true
405	super::is_power_of_two_i64(-1i64)	false
406	super::is_power_of_two_i64(4611686018427387904i64)	true
407	super::is_power_of_two_i64(-9223372036854775808i64)	true
408	super::ceillog2(0)	0i32
409	super::ceillog2(1)	0i32
410	super::ceillog2(2)	1i32
411	super::ceillog2(3)	2i32
412	super::ceillog2(4)	2i32
413	super::ceillog2(5)	3i32
414	super::ceillog2(8)	3i32
415	super::ceillog2(9)	4i32
416	super::ceillog2(16)	4i32
417	super::ceillog2(17)	5i32
418	super::ceillog2(1023)	10i32
419	super::ceillog2(1024)	10i32
420	super::ceillog2(1025)	11i32
421	super::ceillog2(2147483647)	31i32
422	super::ceillog2(-2147483648)	31i32
423	super::ceillog2(7)	3i32
424	super::ceillog2(6)	3i32
425	super::log2(0)	-1i32
426	super::log2(1)	0i32
427	super::log2(2)	1i32
428	super::log2(3)	1i32
429	super::log2(4)	2i32
430	super::log2(5)	2i32
431	super::log2(8)	3i32
432	super::log2(9)	3i32
433	super::log2(16)	4i32
434	super::log2(17)	4i32
435	super::log2(1023)	9i32
436	super::log2(1024)	10i32
437	super::log2(1025)	10i32
438	super::log2(2147483647)	30i32
439	super::log2(-2147483648)	31i32
440	super::log2(7)	2i32
441	super::log2(6)	2i32
442	super::frac(1.5f32).to_bits()	0x3f000000
443	super::frac(-1.5f32).to_bits()	0x3f000000
444	super::frac(0.5f32).to_bits()	0x3f000000
445	super::frac(-0.5f32).to_bits()	0x3f000000
446	super::frac(3.9f32).to_bits()	0x3f666668
447	super::frac(-3.9f32).to_bits()	0x3dccccc0
448	super::frac(0.0f32).to_bits()	0x00000000
449	super::frac(-0.0f32).to_bits()	0x80000000
450	super::frac(f32::NAN).to_bits()	0x7fc00000
451	super::frac_f64(1.5).to_bits()	0x3fe0000000000000
452	super::frac_f64(-1.5).to_bits()	0x3fe0000000000000
453	super::frac_f64(0.5).to_bits()	0x3fe0000000000000
454	super::frac_f64(-0.5).to_bits()	0x3fe0000000000000
455	super::frac_f64(3.9).to_bits()	0x3feccccccccccccc
456	super::frac_f64(-3.9).to_bits()	0x3fb99999999999a0
457	super::frac_f64(0.0).to_bits()	0x0000000000000000
458	super::frac_f64(-0.0).to_bits()	0x8000000000000000
459	super::frac_f64(f64::NAN).to_bits()	0x7ff8000000000000
460	super::frac_f64(1.0E20).to_bits()	0x4413af1d78b58c40
461	super::frac_f64(-1.0E20).to_bits()	0xc413af1d78b58c40
462	super::get_seed(1, 2, 3)	-33674130277896i64
463	super::get_seed(0, 0, 0)	0i64
464	super::get_seed(-1, 1, -1)	60311958971344i64
465	super::get_seed(2147483647, -2147483648, 0)	133076631896896i64
466	super::get_seed(7, 7, 7)	-35564658949879i64
467	super::get_seed(12345, -9876, 55555)	58516538991611i64
468	super::murmur_hash3_mixer(0)	0i32
469	super::murmur_hash3_mixer(1)	1364076727i32
470	super::murmur_hash3_mixer(-1)	-2114883783i32
471	super::murmur_hash3_mixer(2147483647)	-104067416i32
472	super::murmur_hash3_mixer(-2147483648)	1832674720i32
473	super::murmur_hash3_mixer(12345)	1011272156i32
474	super::murmur_hash3_mixer(-12345)	-413722947i32
475	super::murmur_hash3_mixer(987654321)	1443973408i32
476	super::positive_modulo(7, 3)	1i32
477	super::positive_modulo(-7, 3)	2i32
478	super::positive_modulo(7, -3)	-2i32
479	super::positive_modulo(-7, -3)	-1i32
480	super::positive_modulo(-2147483648, 3)	1i32
481	super::positive_modulo(2147483647, 2)	1i32
482	super::positive_modulo(0, 5)	0i32
483	super::positive_modulo(-1, 5)	4i32
484	super::positive_modulo(-6, 5)	4i32
485	super::positive_modulo(6, 5)	1i32
486	super::floor_div(7, 3)	2i32
487	super::floor_div(-7, 3)	-3i32
488	super::floor_div(7, -3)	-3i32
489	super::floor_div(-7, -3)	2i32
490	super::floor_div(-2147483648, 3)	-715827883i32
491	super::floor_div(2147483647, 2)	1073741823i32
492	super::floor_div(0, 5)	0i32
493	super::floor_div(-1, 5)	-1i32
494	super::floor_div(-6, 5)	-2i32
495	super::floor_div(6, 5)	1i32
496	super::is_multiple_of(7, 3)	false
497	super::is_multiple_of(-7, 3)	false
498	super::is_multiple_of(7, -3)	false
499	super::is_multiple_of(-7, -3)	false
500	super::is_multiple_of(-2147483648, 3)	false
501	super::is_multiple_of(2147483647, 2)	false
502	super::is_multiple_of(0, 5)	true
503	super::is_multiple_of(-1, 5)	false
504	super::is_multiple_of(-6, 5)	false
505	super::is_multiple_of(6, 5)	false
506	super::positive_modulo_f32(7.5f32, 3.0f32).to_bits()	0x3fc00000
507	super::positive_modulo_f32(-7.5f32, 3.0f32).to_bits()	0x3fc00000
508	super::positive_modulo_f32(7.5f32, -3.0f32).to_bits()	0xbfc00000
509	super::positive_modulo_f32(-7.5f32, -3.0f32).to_bits()	0xbfc00000
510	super::positive_modulo_f32(0.0f32, 3.0f32).to_bits()	0x00000000
511	super::positive_modulo_f32(-0.0f32, 3.0f32).to_bits()	0x00000000
512	super::positive_modulo_f64(7.5, 3.0).to_bits()	0x3ff8000000000000
513	super::positive_modulo_f64(-7.5, 3.0).to_bits()	0x3ff8000000000000
514	super::positive_modulo_f64(7.5, -3.0).to_bits()	0xbff8000000000000
